column_label	.y.	group1	group2	n1	n2	statistic	p	p.adj	p.adj.signif
4	width	C. elegans Dauer	C. inopinata L3	20	20	0	6.57e-08	1.26e-07	****
4	width	C. elegans Dauer	C. inopinata L4	20	20	0	6.44e-08	1.26e-07	****
4	width	C. elegans Dauer	C. tropicalis Dauer	20	20	135.5	0.081	0.087	ns
4	width	C. elegans L1	C. elegans L2	20	20	1.5	5.72e-08	1.26e-07	****
4	width	C. elegans L1	C. elegans L3	20	20	0	4.88e-08	1.26e-07	****
4	width	C. elegans L1	C. elegans L4	20	20	0	5.08e-08	1.26e-07	****
4	width	C. elegans L1	C. inopinata Adult	20	20	0	5.19e-08	1.26e-07	****
4	width	C. elegans L1	C. inopinata Dauer	20	20	2.5	7.41e-08	1.33e-07	****
4	width	C. elegans L1	C. inopinata L1	20	20	117.5	0.021	0.023	*
4	width	C. elegans L1	C. inopinata L2	20	20	12	3.03e-07	4.84e-07	****
4	width	C. elegans L1	C. inopinata L3	20	20	0	5.11e-08	1.26e-07	****
4	width	C. elegans L1	C. inopinata L4	20	20	0	5.01e-08	1.26e-07	****
4	width	C. elegans L1	C. tropicalis Dauer	20	20	72	0.000423	0.000519	***
4	width	C. elegans L2	C. elegans L3	20	20	2	7.45e-08	1.33e-07	****
4	width	C. elegans L2	C. elegans L4	20	20	0	5.81e-08	1.26e-07	****
4	width	C. elegans L2	C. inopinata Adult	20	20	0	5.93e-08	1.26e-07	****
4	width	C. elegans L2	C. inopinata Dauer	20	20	106	0.011	0.012	*
4	width	C. elegans L2	C. inopinata L1	20	20	395.5	1.06e-07	1.82e-07	****
4	width	C. elegans L2	C. inopinata L2	20	20	260	0.105	0.111	ns
4	width	C. elegans L2	C. inopinata L3	20	20	7	1.65e-07	2.73e-07	****
4	width	C. elegans L2	C. inopinata L4	20	20	0	5.73e-08	1.26e-07	****
4	width	C. elegans L2	C. tropicalis Dauer	20	20	342.5	0.000107	0.000139	***
4	width	C. elegans L3	C. elegans L4	20	20	0	6.22e-08	1.26e-07	****
4	width	C. elegans L3	C. inopinata Adult	20	20	0	6.35e-08	1.26e-07	****
4	width	C. elegans L3	C. inopinata Dauer	20	20	323	0.000839	0.001	**
4	width	C. elegans L3	C. inopinata L1	20	20	400	5.82e-08	1.26e-07	****
4	width	C. elegans L3	C. inopinata L2	20	20	365.5	7.56e-06	1.04e-05	****
4	width	C. elegans L3	C. inopinata L3	20	20	113.5	0.019	0.021	*
4	width	C. elegans L3	C. inopinata L4	20	20	0	6.14e-08	1.26e-07	****
4	width	C. elegans L3	C. tropicalis Dauer	20	20	389.5	2.83e-07	4.6e-07	****
4	width	C. elegans L4	C. inopinata Adult	20	20	0	6.61e-08	1.26e-07	****
4	width	C. elegans L4	C. inopinata Dauer	20	20	400	6.5e-08	1.26e-07	****
4	width	C. elegans L4	C. inopinata L1	20	20	400	6.06e-08	1.26e-07	****
4	width	C. elegans L4	C. inopinata L2	20	20	400	6.54e-08	1.26e-07	****
4	width	C. elegans L4	C. inopinata L3	20	20	374.5	2.35e-06	3.34e-06	****
4	width	C. elegans L4	C. inopinata L4	20	20	120	0.03	0.033	*
4	width	C. elegans L4	C. tropicalis Dauer	20	20	400	6.26e-08	1.26e-07	****
4	width	C. inopinata Adult	C. inopinata Dauer	20	20	400	6.63e-08	1.26e-07	****
4	width	C. inopinata Adult	C. inopinata L1	20	20	400	6.18e-08	1.26e-07	****
4	width	C. inopinata Adult	C. inopinata L2	20	20	400	6.67e-08	1.26e-07	****
4	width	C. inopinata Adult	C. inopinata L3	20	20	400	6.64e-08	1.26e-07	****
4	width	C. inopinata Adult	C. inopinata L4	20	20	399.5	7.01e-08	1.3e-07	****
4	width	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.39e-08	1.26e-07	****
4	width	C. inopinata Dauer	C. inopinata L1	20	20	398	8.19e-08	1.43e-07	****
4	width	C. inopinata Dauer	C. inopinata L2	20	20	300.5	0.007	0.008	**
4	width	C. inopinata Dauer	C. inopinata L3	20	20	52	6.33e-05	8.35e-05	****
4	width	C. inopinata Dauer	C. inopinata L4	20	20	0	6.41e-08	1.26e-07	****
4	width	C. inopinata Dauer	C. tropicalis Dauer	20	20	358	1.93e-05	2.58e-05	****
4	width	C. inopinata L1	C. inopinata L2	20	20	25.5	2.2e-06	3.18e-06	****
4	width	C. inopinata L1	C. inopinata L3	20	20	0	6.09e-08	1.26e-07	****
4	width	C. inopinata L1	C. inopinata L4	20	20	0	5.97e-08	1.26e-07	****
4	width	C. inopinata L1	C. tropicalis Dauer	20	20	110.5	0.015	0.017	*
4	width	C. inopinata L2	C. inopinata L3	20	20	21	1.34e-06	2e-06	****
4	width	C. inopinata L2	C. inopinata L4	20	20	0	6.45e-08	1.26e-07	****
4	width	C. inopinata L2	C. tropicalis Dauer	20	20	288	0.017	0.019	*
4	width	C. inopinata L3	C. inopinata L4	20	20	13	4.3e-07	6.75e-07	****
4	width	C. inopinata L3	C. tropicalis Dauer	20	20	394	1.54e-07	2.6e-07	****
4	width	C. inopinata L4	C. tropicalis Dauer	20	20	400	6.17e-08	1.26e-07	****
5	width	C. briggsae Dauer	C. elegans Adult	20	20	0	6.4e-08	1.38e-07	****
5	width	C. briggsae Dauer	C. elegans Dauer	20	20	142.5	0.121	0.125	ns
5	width	C. briggsae Dauer	C. elegans L1	20	20	301.5	0.006	0.006	**
5	width	C. briggsae Dauer	C. elegans L2	20	20	11.5	3.21e-07	5.12e-07	****
5	width	C. briggsae Dauer	C. elegans L3	20	20	0	6.13e-08	1.38e-07	****
5	width	C. briggsae Dauer	C. elegans L4	20	20	0	6.39e-08	1.38e-07	****
5	width	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.47e-08	1.38e-07	****
5	width	C. briggsae Dauer	C. inopinata Dauer	20	20	1	7.13e-08	1.42e-07	****
5	width	C. briggsae Dauer	C. inopinata L1	20	20	218.5	0.621	0.635	ns
5	width	C. briggsae Dauer	C. inopinata L2	20	20	38.5	1.22e-05	1.61e-05	****
5	width	C. briggsae Dauer	C. inopinata L3	20	20	0	6.26e-08	1.38e-07	****
5	width	C. briggsae Dauer	C. inopinata L4	20	20	0	6.45e-08	1.38e-07	****
5	width	C. briggsae Dauer	C. tropicalis Dauer	20	20	139	0.1	0.104	ns
5	width	C. elegans Adult	C. elegans Dauer	20	20	400	6.39e-08	1.38e-07	****
5	width	C. elegans Adult	C. elegans L1	20	20	400	5.84e-08	1.38e-07	****
5	width	C. elegans Adult	C. elegans L2	20	20	400	6.14e-08	1.38e-07	****
5	width	C. elegans Adult	C. elegans L3	20	20	400	6.3e-08	1.38e-07	****
5	width	C. elegans Adult	C. elegans L4	20	20	383	7.67e-07	1.16e-06	****
5	width	C. elegans Adult	C. inopinata Adult	20	20	105	0.01	0.012	*
5	width	C. elegans Adult	C. inopinata Dauer	20	20	399	7.36e-08	1.42e-07	****
5	width	C. elegans Adult	C. inopinata L1	20	20	400	6.11e-08	1.38e-07	****
5	width	C. elegans Adult	C. inopinata L2	20	20	400	6.6e-08	1.38e-07	****
5	width	C. elegans Adult	C. inopinata L3	20	20	399	7.49e-08	1.42e-07	****
5	width	C. elegans Adult	C. inopinata L4	20	20	362	1.22e-05	1.61e-05	****
5	width	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.6e-08	1.38e-07	****
5	width	C. elegans Dauer	C. elegans L1	20	20	323.5	0.000732	9e-04	***
5	width	C. elegans Dauer	C. elegans L2	20	20	60.5	0.000155	0.000196	***
5	width	C. elegans Dauer	C. elegans L3	20	20	0	6.12e-08	1.38e-07	****
5	width	C. elegans Dauer	C. elegans L4	20	20	0	6.39e-08	1.38e-07	****
5	width	C. elegans Dauer	C. inopinata Adult	20	20	0	6.46e-08	1.38e-07	****
5	width	C. elegans Dauer	C. inopinata Dauer	20	20	20	1.03e-06	1.51e-06	****
5	width	C. elegans Dauer	C. inopinata L1	20	20	268	0.064	0.069	ns
5	width	C. elegans Dauer	C. inopinata L2	20	20	92.5	0.004	0.004	**
5	width	C. elegans Dauer	C. inopinata L3	20	20	2	8.45e-08	1.54e-07	****
5	width	C. elegans Dauer	C. inopinata L4	20	20	0	6.44e-08	1.38e-07	****
5	width	C. elegans Dauer	C. tropicalis Dauer	20	20	185.5	0.703	0.711	ns
5	width	C. elegans L1	C. elegans L2	20	20	0.5	5.85e-08	1.38e-07	****
5	width	C. elegans L1	C. elegans L3	20	20	0	5.58e-08	1.38e-07	****
5	width	C. elegans L1	C. elegans L4	20	20	0	5.83e-08	1.38e-07	****
5	width	C. elegans L1	C. inopinata Adult	20	20	0	5.89e-08	1.38e-07	****
5	width	C. elegans L1	C. inopinata Dauer	20	20	0	5.6e-08	1.38e-07	****
5	width	C. elegans L1	C. inopinata L1	20	20	98.5	0.005	0.006	**
5	width	C. elegans L1	C. inopinata L2	20	20	3.5	9.79e-08	1.75e-07	****
5	width	C. elegans L1	C. inopinata L3	20	20	0	5.7e-08	1.38e-07	****
5	width	C. elegans L1	C. inopinata L4	20	20	0	5.88e-08	1.38e-07	****
5	width	C. elegans L1	C. tropicalis Dauer	20	20	80.5	0.001	0.001	**
5	width	C. elegans L2	C. elegans L3	20	20	0	5.87e-08	1.38e-07	****
5	width	C. elegans L2	C. elegans L4	20	20	0	6.13e-08	1.38e-07	****
5	width	C. elegans L2	C. inopinata Adult	20	20	0	6.2e-08	1.38e-07	****
5	width	C. elegans L2	C. inopinata Dauer	20	20	68.5	0.000358	0.000446	***
5	width	C. elegans L2	C. inopinata L1	20	20	394	1.38e-07	2.41e-07	****
5	width	C. elegans L2	C. inopinata L2	20	20	206.5	0.87	0.87	ns
5	width	C. elegans L2	C. inopinata L3	20	20	12.5	3.72e-07	5.84e-07	****
5	width	C. elegans L2	C. inopinata L4	20	20	0	6.18e-08	1.38e-07	****
5	width	C. elegans L2	C. tropicalis Dauer	20	20	318.5	0.001	0.002	**
5	width	C. elegans L3	C. elegans L4	20	20	1.5	7.88e-08	1.46e-07	****
5	width	C. elegans L3	C. inopinata Adult	20	20	0	6.37e-08	1.38e-07	****
5	width	C. elegans L3	C. inopinata Dauer	20	20	353.5	3.16e-05	4.11e-05	****
5	width	C. elegans L3	C. inopinata L1	20	20	400	5.84e-08	1.38e-07	****
5	width	C. elegans L3	C. inopinata L2	20	20	369.5	4.57e-06	6.3e-06	****
5	width	C. elegans L3	C. inopinata L3	20	20	116.5	0.023	0.026	*
5	width	C. elegans L3	C. inopinata L4	20	20	1	7.38e-08	1.42e-07	****
5	width	C. elegans L3	C. tropicalis Dauer	20	20	400	6.31e-08	1.38e-07	****
5	width	C. elegans L4	C. inopinata Adult	20	20	5.5	1.51e-07	2.54e-07	****
5	width	C. elegans L4	C. inopinata Dauer	20	20	389	3.19e-07	5.12e-07	****
5	width	C. elegans L4	C. inopinata L1	20	20	400	6.1e-08	1.38e-07	****
5	width	C. elegans L4	C. inopinata L2	20	20	400	6.59e-08	1.38e-07	****
5	width	C. elegans L4	C. inopinata L3	20	20	375.5	2.07e-06	2.94e-06	****
5	width	C. elegans L4	C. inopinata L4	20	20	136.5	0.087	0.092	ns
5	width	C. elegans L4	C. tropicalis Dauer	20	20	400	6.59e-08	1.38e-07	****
5	width	C. inopinata Adult	C. inopinata Dauer	20	20	400	6.39e-08	1.38e-07	****
5	width	C. inopinata Adult	C. inopinata L1	20	20	400	6.17e-08	1.38e-07	****
5	width	C. inopinata Adult	C. inopinata L2	20	20	400	6.66e-08	1.38e-07	****
5	width	C. inopinata Adult	C. inopinata L3	20	20	400	6.5e-08	1.38e-07	****
5	width	C. inopinata Adult	C. inopinata L4	20	20	383	7.81e-07	1.17e-06	****
5	width	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.66e-08	1.38e-07	****
5	width	C. inopinata Dauer	C. inopinata L1	20	20	400	5.87e-08	1.38e-07	****
5	width	C. inopinata Dauer	C. inopinata L2	20	20	291.5	0.013	0.015	*
5	width	C. inopinata Dauer	C. inopinata L3	20	20	48	3.93e-05	5.04e-05	****
5	width	C. inopinata Dauer	C. inopinata L4	20	20	7	1.8e-07	2.98e-07	****
5	width	C. inopinata Dauer	C. tropicalis Dauer	20	20	366.5	6.59e-06	8.95e-06	****
5	width	C. inopinata L1	C. inopinata L2	20	20	25.5	2.2e-06	3.08e-06	****
5	width	C. inopinata L1	C. inopinata L3	20	20	0	5.97e-08	1.38e-07	****
5	width	C. inopinata L1	C. inopinata L4	20	20	0	6.15e-08	1.38e-07	****
5	width	C. inopinata L1	C. tropicalis Dauer	20	20	130.5	0.06	0.065	ns
5	width	C. inopinata L2	C. inopinata L3	20	20	21.5	1.41e-06	2.04e-06	****
5	width	C. inopinata L2	C. inopinata L4	20	20	0	6.64e-08	1.38e-07	****
5	width	C. inopinata L2	C. tropicalis Dauer	20	20	295	0.01	0.012	*
5	width	C. inopinata L3	C. inopinata L4	20	20	17	7.48e-07	1.15e-06	****
5	width	C. inopinata L3	C. tropicalis Dauer	20	20	394.5	1.46e-07	2.51e-07	****
5	width	C. inopinata L4	C. tropicalis Dauer	20	20	400	6.64e-08	1.38e-07	****
6	width	C. briggsae Dauer	C. elegans Adult	20	20	0	6.53e-08	1.48e-07	****
6	width	C. briggsae Dauer	C. elegans Dauer	20	20	203.5	0.935	0.945	ns
6	width	C. briggsae Dauer	C. elegans L1	20	20	271.5	0.053	0.058	ns
6	width	C. briggsae Dauer	C. elegans L2	20	20	54	7.83e-05	0.000105	***
6	width	C. briggsae Dauer	C. elegans L3	20	20	0	6.23e-08	1.48e-07	****
6	width	C. briggsae Dauer	C. elegans L4	20	20	0	6.49e-08	1.48e-07	****
6	width	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.62e-08	1.48e-07	****
6	width	C. briggsae Dauer	C. inopinata Dauer	20	20	12	3.67e-07	5.96e-07	****
6	width	C. briggsae Dauer	C. inopinata L1	20	20	230.5	0.412	0.431	ns
6	width	C. briggsae Dauer	C. inopinata L2	20	20	74	0.000661	0.000802	***
6	width	C. briggsae Dauer	C. inopinata L3	20	20	1	7.61e-08	1.57e-07	****
6	width	C. briggsae Dauer	C. inopinata L4	20	20	0	6.51e-08	1.48e-07	****
6	width	C. briggsae Dauer	C. tropicalis Dauer	20	20	138.5	0.097	0.102	ns
6	width	C. elegans Adult	C. elegans Dauer	20	20	400	5.84e-08	1.48e-07	****
6	width	C. elegans Adult	C. elegans L1	20	20	400	6.03e-08	1.48e-07	****
6	width	C. elegans Adult	C. elegans L2	20	20	400	6.42e-08	1.48e-07	****
6	width	C. elegans Adult	C. elegans L3	20	20	399	7.24e-08	1.55e-07	****
6	width	C. elegans Adult	C. elegans L4	20	20	342.5	0.000118	0.000153	***
6	width	C. elegans Adult	C. inopinata Adult	20	20	110	0.015	0.018	*
6	width	C. elegans Adult	C. inopinata Dauer	20	20	398	8.61e-08	1.69e-07	****
6	width	C. elegans Adult	C. inopinata L1	20	20	400	6.09e-08	1.48e-07	****
6	width	C. elegans Adult	C. inopinata L2	20	20	400	6.57e-08	1.48e-07	****
6	width	C. elegans Adult	C. inopinata L3	20	20	393.5	1.72e-07	3.01e-07	****
6	width	C. elegans Adult	C. inopinata L4	20	20	339.5	0.000165	0.000211	***
6	width	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.3e-08	1.48e-07	****
6	width	C. elegans Dauer	C. elegans L1	20	20	295.5	0.009	0.01	*
6	width	C. elegans Dauer	C. elegans L2	20	20	36	8.42e-06	1.16e-05	****
6	width	C. elegans Dauer	C. elegans L3	20	20	0	5.57e-08	1.48e-07	****
6	width	C. elegans Dauer	C. elegans L4	20	20	0	5.8e-08	1.48e-07	****
6	width	C. elegans Dauer	C. inopinata Adult	20	20	0	5.92e-08	1.48e-07	****
6	width	C. elegans Dauer	C. inopinata Dauer	20	20	6.5	1.5e-07	2.73e-07	****
6	width	C. elegans Dauer	C. inopinata L1	20	20	229.5	0.42	0.434	ns
6	width	C. elegans Dauer	C. inopinata L2	20	20	56	9.26e-05	0.000122	***
6	width	C. elegans Dauer	C. inopinata L3	20	20	0	5.85e-08	1.48e-07	****
6	width	C. elegans Dauer	C. inopinata L4	20	20	0	5.83e-08	1.48e-07	****
6	width	C. elegans Dauer	C. tropicalis Dauer	20	20	124	0.038	0.042	*
6	width	C. elegans L1	C. elegans L2	20	20	8.5	2.07e-07	3.42e-07	****
6	width	C. elegans L1	C. elegans L3	20	20	0	5.75e-08	1.48e-07	****
6	width	C. elegans L1	C. elegans L4	20	20	0	5.99e-08	1.48e-07	****
6	width	C. elegans L1	C. inopinata Adult	20	20	0	6.11e-08	1.48e-07	****
6	width	C. elegans L1	C. inopinata Dauer	20	20	0.5	6.34e-08	1.48e-07	****
6	width	C. elegans L1	C. inopinata L1	20	20	136.5	0.082	0.088	ns
6	width	C. elegans L1	C. inopinata L2	20	20	21.5	1.29e-06	1.89e-06	****
6	width	C. elegans L1	C. inopinata L3	20	20	0	6.04e-08	1.48e-07	****
6	width	C. elegans L1	C. inopinata L4	20	20	0	6.01e-08	1.48e-07	****
6	width	C. elegans L1	C. tropicalis Dauer	20	20	63	0.000187	0.000233	***
6	width	C. elegans L2	C. elegans L3	20	20	2.5	8.75e-08	1.69e-07	****
6	width	C. elegans L2	C. elegans L4	20	20	0	6.38e-08	1.48e-07	****
6	width	C. elegans L2	C. inopinata Adult	20	20	0	6.5e-08	1.48e-07	****
6	width	C. elegans L2	C. inopinata Dauer	20	20	52.5	6.45e-05	8.76e-05	****
6	width	C. elegans L2	C. inopinata L1	20	20	393.5	1.55e-07	2.77e-07	****
6	width	C. elegans L2	C. inopinata L2	20	20	227	0.471	0.482	ns
6	width	C. elegans L2	C. inopinata L3	20	20	5	1.35e-07	2.51e-07	****
6	width	C. elegans L2	C. inopinata L4	20	20	0	6.4e-08	1.48e-07	****
6	width	C. elegans L2	C. tropicalis Dauer	20	20	322.5	0.000899	0.001	**
6	width	C. elegans L3	C. elegans L4	20	20	4	1.13e-07	2.14e-07	****
6	width	C. elegans L3	C. inopinata Adult	20	20	0	6.33e-08	1.48e-07	****
6	width	C. elegans L3	C. inopinata Dauer	20	20	294.5	0.01	0.012	*
6	width	C. elegans L3	C. inopinata L1	20	20	400	5.81e-08	1.48e-07	****
6	width	C. elegans L3	C. inopinata L2	20	20	375.5	2.06e-06	2.98e-06	****
6	width	C. elegans L3	C. inopinata L3	20	20	111.5	0.016	0.019	*
6	width	C. elegans L3	C. inopinata L4	20	20	2	8.43e-08	1.69e-07	****
6	width	C. elegans L3	C. tropicalis Dauer	20	20	400	6.01e-08	1.48e-07	****
6	width	C. elegans L4	C. inopinata Adult	20	20	20.5	1.25e-06	1.86e-06	****
6	width	C. elegans L4	C. inopinata Dauer	20	20	392	2.07e-07	3.42e-07	****
6	width	C. elegans L4	C. inopinata L1	20	20	400	6.05e-08	1.48e-07	****
6	width	C. elegans L4	C. inopinata L2	20	20	400	6.52e-08	1.48e-07	****
6	width	C. elegans L4	C. inopinata L3	20	20	372	3.3e-06	4.62e-06	****
6	width	C. elegans L4	C. inopinata L4	20	20	197.5	0.957	0.957	ns
6	width	C. elegans L4	C. tropicalis Dauer	20	20	400	6.26e-08	1.48e-07	****
6	width	C. inopinata Adult	C. inopinata Dauer	20	20	400	6.48e-08	1.48e-07	****
6	width	C. inopinata Adult	C. inopinata L1	20	20	400	6.17e-08	1.48e-07	****
6	width	C. inopinata Adult	C. inopinata L2	20	20	400	6.65e-08	1.48e-07	****
6	width	C. inopinata Adult	C. inopinata L3	20	20	400	6.64e-08	1.48e-07	****
6	width	C. inopinata Adult	C. inopinata L4	20	20	382	8.86e-07	1.37e-06	****
6	width	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.39e-08	1.48e-07	****
6	width	C. inopinata Dauer	C. inopinata L1	20	20	400	5.95e-08	1.48e-07	****
6	width	C. inopinata Dauer	C. inopinata L2	20	20	339	0.000172	0.000217	***
6	width	C. inopinata Dauer	C. inopinata L3	20	20	67.5	0.00034	0.000418	***
6	width	C. inopinata Dauer	C. inopinata L4	20	20	7.5	1.93e-07	3.31e-07	****
6	width	C. inopinata Dauer	C. tropicalis Dauer	20	20	383	7.23e-07	1.13e-06	****
6	width	C. inopinata L1	C. inopinata L2	20	20	25.5	2.19e-06	3.11e-06	****
6	width	C. inopinata L1	C. inopinata L3	20	20	0	6.1e-08	1.48e-07	****
6	width	C. inopinata L1	C. inopinata L4	20	20	0	6.07e-08	1.48e-07	****
6	width	C. inopinata L1	C. tropicalis Dauer	20	20	86.5	0.002	0.002	**
6	width	C. inopinata L2	C. inopinata L3	20	20	14.5	5.43e-07	8.67e-07	****
6	width	C. inopinata L2	C. inopinata L4	20	20	0	6.55e-08	1.48e-07	****
6	width	C. inopinata L2	C. tropicalis Dauer	20	20	286.5	0.019	0.021	*
6	width	C. inopinata L3	C. inopinata L4	20	20	20.5	1.22e-06	1.85e-06	****
6	width	C. inopinata L3	C. tropicalis Dauer	20	20	399	7.34e-08	1.55e-07	****
6	width	C. inopinata L4	C. tropicalis Dauer	20	20	400	6.29e-08	1.48e-07	****
7	width	C. briggsae Dauer	C. elegans Adult	20	20	0	6.38e-08	1.45e-07	****
7	width	C. briggsae Dauer	C. elegans Dauer	20	20	181	0.614	0.621	ns
7	width	C. briggsae Dauer	C. elegans L1	20	20	285.5	0.02	0.023	*
7	width	C. briggsae Dauer	C. elegans L2	20	20	17.5	7.58e-07	1.15e-06	****
7	width	C. briggsae Dauer	C. elegans L3	20	20	0	5.87e-08	1.45e-07	****
7	width	C. briggsae Dauer	C. elegans L4	20	20	0	6.29e-08	1.45e-07	****
7	width	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.44e-08	1.45e-07	****
7	width	C. briggsae Dauer	C. inopinata Dauer	20	20	3.5	1.03e-07	1.87e-07	****
7	width	C. briggsae Dauer	C. inopinata L1	20	20	217	0.651	0.651	ns
7	width	C. briggsae Dauer	C. inopinata L2	20	20	49	4.09e-05	5.32e-05	****
7	width	C. briggsae Dauer	C. inopinata L3	20	20	1	7.45e-08	1.47e-07	****
7	width	C. briggsae Dauer	C. inopinata L4	20	20	0	6.33e-08	1.45e-07	****
7	width	C. briggsae Dauer	C. tropicalis Dauer	20	20	106	0.01	0.012	*
7	width	C. elegans Adult	C. elegans Dauer	20	20	400	6.56e-08	1.45e-07	****
7	width	C. elegans Adult	C. elegans L1	20	20	400	5.98e-08	1.45e-07	****
7	width	C. elegans Adult	C. elegans L2	20	20	400	6.39e-08	1.45e-07	****
7	width	C. elegans Adult	C. elegans L3	20	20	400	6.07e-08	1.45e-07	****
7	width	C. elegans Adult	C. elegans L4	20	20	380.5	1.06e-06	1.58e-06	****
7	width	C. elegans Adult	C. inopinata Adult	20	20	118	0.027	0.03	*
7	width	C. elegans Adult	C. inopinata Dauer	20	20	399	7.3e-08	1.47e-07	****
7	width	C. elegans Adult	C. inopinata L1	20	20	400	6.11e-08	1.45e-07	****
7	width	C. elegans Adult	C. inopinata L2	20	20	400	6.53e-08	1.45e-07	****
7	width	C. elegans Adult	C. inopinata L3	20	20	399	7.66e-08	1.48e-07	****
7	width	C. elegans Adult	C. inopinata L4	20	20	354	3.2e-05	4.22e-05	****
7	width	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.07e-08	1.45e-07	****
7	width	C. elegans Dauer	C. elegans L1	20	20	284	0.023	0.025	*
7	width	C. elegans Dauer	C. elegans L2	20	20	45.5	2.9e-05	3.88e-05	****
7	width	C. elegans Dauer	C. elegans L3	20	20	0	6.04e-08	1.45e-07	****
7	width	C. elegans Dauer	C. elegans L4	20	20	0	6.48e-08	1.45e-07	****
7	width	C. elegans Dauer	C. inopinata Adult	20	20	0	6.63e-08	1.45e-07	****
7	width	C. elegans Dauer	C. inopinata Dauer	20	20	15.5	5.88e-07	9.23e-07	****
7	width	C. elegans Dauer	C. inopinata L1	20	20	232	0.389	0.398	ns
7	width	C. elegans Dauer	C. inopinata L2	20	20	86.5	0.002	0.003	**
7	width	C. elegans Dauer	C. inopinata L3	20	20	3	1.03e-07	1.87e-07	****
7	width	C. elegans Dauer	C. inopinata L4	20	20	0	6.51e-08	1.45e-07	****
7	width	C. elegans Dauer	C. tropicalis Dauer	20	20	142	0.117	0.122	ns
7	width	C. elegans L1	C. elegans L2	20	20	1.5	7.26e-08	1.47e-07	****
7	width	C. elegans L1	C. elegans L3	20	20	0	5.5e-08	1.45e-07	****
7	width	C. elegans L1	C. elegans L4	20	20	0	5.9e-08	1.45e-07	****
7	width	C. elegans L1	C. inopinata Adult	20	20	0	6.04e-08	1.45e-07	****
7	width	C. elegans L1	C. inopinata Dauer	20	20	0	5.72e-08	1.45e-07	****
7	width	C. elegans L1	C. inopinata L1	20	20	112	0.015	0.017	*
7	width	C. elegans L1	C. inopinata L2	20	20	9.5	2.39e-07	3.88e-07	****
7	width	C. elegans L1	C. inopinata L3	20	20	0	6.01e-08	1.45e-07	****
7	width	C. elegans L1	C. inopinata L4	20	20	0	5.94e-08	1.45e-07	****
7	width	C. elegans L1	C. tropicalis Dauer	20	20	56	8.95e-05	0.000115	***
7	width	C. elegans L2	C. elegans L3	20	20	0	5.88e-08	1.45e-07	****
7	width	C. elegans L2	C. elegans L4	20	20	0	6.3e-08	1.45e-07	****
7	width	C. elegans L2	C. inopinata Adult	20	20	0	6.45e-08	1.45e-07	****
7	width	C. elegans L2	C. inopinata Dauer	20	20	76.5	0.000796	0.000966	***
7	width	C. elegans L2	C. inopinata L1	20	20	395	1.24e-07	2.09e-07	****
7	width	C. elegans L2	C. inopinata L2	20	20	259.5	0.109	0.115	ns
7	width	C. elegans L2	C. inopinata L3	20	20	16	6.53e-07	1.01e-06	****
7	width	C. elegans L2	C. inopinata L4	20	20	0	6.34e-08	1.45e-07	****
7	width	C. elegans L2	C. tropicalis Dauer	20	20	341.5	0.000121	0.000153	***
7	width	C. elegans L3	C. elegans L4	20	20	4	1.09e-07	1.94e-07	****
7	width	C. elegans L3	C. inopinata Adult	20	20	0	6.13e-08	1.45e-07	****
7	width	C. elegans L3	C. inopinata Dauer	20	20	335.5	0.000226	0.000282	***
7	width	C. elegans L3	C. inopinata L1	20	20	400	5.62e-08	1.45e-07	****
7	width	C. elegans L3	C. inopinata L2	20	20	369.5	4.41e-06	6.08e-06	****
7	width	C. elegans L3	C. inopinata L3	20	20	147	0.151	0.156	ns
7	width	C. elegans L3	C. inopinata L4	20	20	1	7.01e-08	1.47e-07	****
7	width	C. elegans L3	C. tropicalis Dauer	20	20	400	5.59e-08	1.45e-07	****
7	width	C. elegans L4	C. inopinata Adult	20	20	2	8.87e-08	1.68e-07	****
7	width	C. elegans L4	C. inopinata Dauer	20	20	385.5	5.16e-07	8.24e-07	****
7	width	C. elegans L4	C. inopinata L1	20	20	400	6.03e-08	1.45e-07	****
7	width	C. elegans L4	C. inopinata L2	20	20	400	6.45e-08	1.45e-07	****
7	width	C. elegans L4	C. inopinata L3	20	20	356.5	2.28e-05	3.1e-05	****
7	width	C. elegans L4	C. inopinata L4	20	20	122	0.035	0.038	*
7	width	C. elegans L4	C. tropicalis Dauer	20	20	400	6e-08	1.45e-07	****
7	width	C. inopinata Adult	C. inopinata Dauer	20	20	400	6.37e-08	1.45e-07	****
7	width	C. inopinata Adult	C. inopinata L1	20	20	400	6.17e-08	1.45e-07	****
7	width	C. inopinata Adult	C. inopinata L2	20	20	400	6.6e-08	1.45e-07	****
7	width	C. inopinata Adult	C. inopinata L3	20	20	400	6.68e-08	1.45e-07	****
7	width	C. inopinata Adult	C. inopinata L4	20	20	396	1.2e-07	2.06e-07	****
7	width	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.14e-08	1.45e-07	****
7	width	C. inopinata Dauer	C. inopinata L1	20	20	400	5.84e-08	1.45e-07	****
